,borrower_type,credit_score,age,county,income,loan_amount,loan_term_months,interest_rate,default_prob,defaulted,loan_purpose
15561,Consumer,735,51,Nairobi,116000.0,75922,6,11.3,0.10227272727272727,1,Education
15562,Consumer,695,25,Other,90000.0,69348,20,12.1,0.12045454545454545,1,Emergency
15563,SME,582,27,Other,91000.0,3210683,16,12.36,0.1730909090909091,0,Expansion
15564,Consumer,699,33,Other,22000.0,30629,12,12.02,0.11863636363636362,0,Emergency
15565,Consumer,704,51,Other,91000.0,63862,20,11.92,0.11636363636363636,0,Emergency
15566,Consumer,522,60,Other,60000.0,99484,21,15.56,0.1990909090909091,0,Medical
15567,Consumer,324,24,Other,57000.0,108555,23,19.52,0.28909090909090907,0,Business
15568,Consumer,609,22,Other,77000.0,9523,9,13.82,0.15954545454545455,0,Emergency
15569,SME,403,53,Other,264000.0,4661969,16,15.940000000000001,0.22190909090909092,1,Equipment
15570,SME,792,63,Other,107000.0,1478067,34,8.16,0.11581818181818182,0,Expansion
15571,Consumer,742,42,Kisumu,52000.0,44187,24,11.16,0.09909090909090909,0,Education
15572,SME,728,41,Nakuru,189000.0,2763892,39,9.44,0.13327272727272726,0,Working Capital
15573,SME,472,28,Other,419000.0,398185,28,14.559999999999999,0.2030909090909091,0,Inventory
15574,SME,778,65,Other,465000.0,1672154,17,8.44,0.11963636363636362,0,Equipment
15575,Consumer,706,18,Other,113000.0,19673,20,11.88,0.11545454545454545,0,Education
15576,Consumer,663,65,Other,139000.0,34608,10,12.74,0.13499999999999998,0,Education
15577,Consumer,744,46,Nairobi,131000.0,63383,20,11.12,0.09818181818181818,0,Education
15578,SME,660,49,Nairobi,223000.0,1401050,16,10.8,0.15181818181818182,0,Working Capital
15579,Consumer,621,45,Mombasa,133000.0,51081,23,13.58,0.15409090909090908,0,Personal
15580,Consumer,358,42,Nairobi,11000.0,29289,8,18.84,0.2736363636363636,0,Emergency
15581,SME,371,69,Nairobi,412000.0,3299148,38,16.58,0.23063636363636364,0,Working Capital
15582,Consumer,458,22,Kisumu,21000.0,40599,23,16.84,0.22818181818181815,0,Medical
15583,Consumer,603,39,Nairobi,14000.0,92428,17,13.94,0.16227272727272726,0,Medical
15584,SME,543,66,Kisumu,61000.0,4924688,55,13.14,0.18372727272727274,0,Working Capital
15585,Consumer,409,23,Other,96000.0,57978,19,17.82,0.25045454545454543,1,Emergency
15586,Consumer,629,45,Other,47000.0,195981,6,13.42,0.15045454545454545,0,Education
15587,Consumer,755,47,Nairobi,94000.0,95823,6,10.9,0.09318181818181817,0,Education
15588,Consumer,569,62,Machakos,71000.0,119288,7,14.620000000000001,0.17772727272727273,0,Education
15589,Consumer,321,29,Nairobi,52000.0,91216,7,19.58,0.29045454545454547,0,Business
15590,Consumer,822,42,Other,126000.0,95331,7,9.56,0.06272727272727271,0,Education
15591,Consumer,528,64,Other,51000.0,190450,21,15.44,0.19636363636363635,0,Medical
15592,Consumer,634,42,Other,147000.0,58437,19,13.32,0.14818181818181816,1,Medical
15593,Consumer,438,22,Other,44000.0,22249,15,17.240000000000002,0.23727272727272725,0,Medical
15594,SME,501,68,Kisumu,291000.0,1270927,42,13.98,0.19518181818181818,0,Working Capital
15595,Consumer,530,34,Kisumu,127000.0,13661,15,15.4,0.19545454545454544,0,Business
15596,Consumer,381,26,Other,88000.0,181086,12,18.38,0.2631818181818182,0,Education
15597,Consumer,350,31,Nakuru,27000.0,113915,19,19.0,0.2772727272727273,0,Emergency
15598,Consumer,667,22,Mombasa,55000.0,148048,16,12.66,0.13318181818181818,0,Business
15599,Consumer,367,43,Other,76000.0,73748,9,18.66,0.26954545454545453,1,Emergency
15600,SME,806,70,Other,409000.0,1617238,42,7.88,0.11199999999999999,0,Expansion
15601,SME,512,40,Other,255000.0,2167456,26,13.76,0.19218181818181818,1,Equipment
15602,Consumer,389,45,Nakuru,38000.0,25262,23,18.22,0.2595454545454545,1,Emergency
15603,SME,823,31,Other,79000.0,1937218,57,7.54,0.10736363636363636,0,Working Capital
15604,SME,633,45,Other,379000.0,3812259,37,11.34,0.1591818181818182,1,Inventory
15605,Consumer,391,52,Machakos,52000.0,57784,13,18.18,0.2586363636363636,0,Medical
15606,Consumer,493,35,Other,28000.0,145488,21,16.14,0.21227272727272728,1,Business
15607,SME,330,41,Kisumu,411000.0,3873403,52,17.4,0.24181818181818182,0,Equipment
15608,Consumer,757,22,Machakos,34000.0,170196,13,10.86,0.09227272727272726,0,Personal
15609,Consumer,445,32,Other,115000.0,57295,15,17.1,0.23409090909090907,1,Emergency
15610,SME,740,45,Other,202000.0,4967282,48,9.2,0.13,0,Equipment
15611,Consumer,836,53,Kisumu,43000.0,51922,12,9.28,0.056363636363636366,0,Personal
15612,Consumer,514,48,Other,13000.0,24508,8,15.72,0.2027272727272727,0,Business
15613,SME,787,52,Kisumu,414000.0,2423742,59,8.26,0.11718181818181819,0,Working Capital
15614,Consumer,472,18,Mombasa,116000.0,58327,20,16.56,0.2218181818181818,0,Business
15615,Consumer,408,19,Mombasa,65000.0,31889,15,17.84,0.2509090909090909,0,Personal
15616,Consumer,625,18,Other,143000.0,186466,18,13.5,0.15227272727272725,1,Medical
15617,Consumer,387,51,Kisumu,133000.0,70391,6,18.259999999999998,0.26045454545454544,0,Business
15618,Consumer,705,28,Other,71000.0,136493,17,11.9,0.1159090909090909,0,Emergency
15619,Consumer,487,33,Nairobi,18000.0,157355,23,16.259999999999998,0.21499999999999997,0,Medical
15620,Consumer,831,50,Other,44000.0,104000,14,9.379999999999999,0.058636363636363625,0,Medical
15621,Consumer,373,24,Other,111000.0,32999,21,18.54,0.2668181818181818,0,Emergency
15622,SME,476,46,Nakuru,113000.0,3326819,58,14.48,0.202,0,Equipment
15623,Consumer,438,63,Other,116000.0,116236,10,17.240000000000002,0.23727272727272725,0,Business
15624,Consumer,593,39,Mombasa,11000.0,86036,18,14.14,0.1668181818181818,0,Education
15625,SME,310,70,Other,312000.0,4094368,52,17.8,0.24727272727272728,0,Inventory
15626,Consumer,554,46,Kisumu,51000.0,143311,6,14.92,0.18454545454545454,0,Medical
15627,Consumer,654,18,Nairobi,116000.0,17726,18,12.92,0.13909090909090907,0,Business
15628,Consumer,388,35,Mombasa,31000.0,53382,16,18.240000000000002,0.26,0,Business
15629,Consumer,692,19,Machakos,12000.0,20877,14,12.16,0.1218181818181818,0,Education
15630,Consumer,306,36,Other,16000.0,132620,12,19.88,0.29727272727272724,0,Emergency
15631,Consumer,545,48,Nakuru,16000.0,175471,15,15.1,0.18863636363636363,1,Education
15632,SME,705,63,Kisumu,295000.0,4329917,38,9.9,0.13954545454545456,0,Working Capital
15633,Consumer,750,32,Kisumu,26000.0,109953,23,11.0,0.09545454545454543,0,Emergency
15634,Consumer,841,41,Other,75000.0,53762,16,9.18,0.05409090909090908,0,Medical
15635,Consumer,584,56,Other,49000.0,54575,14,14.32,0.1709090909090909,0,Business
15636,Consumer,670,37,Other,84000.0,83241,17,12.6,0.1318181818181818,0,Medical
15637,SME,335,50,Other,458000.0,2783984,43,17.3,0.24045454545454545,0,Equipment
15638,Consumer,808,27,Kisumu,85000.0,19884,10,9.84,0.06909090909090909,0,Business
15639,Consumer,303,30,Other,140000.0,179820,9,19.94,0.29863636363636364,1,Education
15640,Consumer,696,27,Machakos,101000.0,155097,7,12.08,0.12,0,Medical
15641,Consumer,790,39,Other,27000.0,103740,24,10.2,0.07727272727272727,0,Business
15642,Consumer,706,31,Other,104000.0,113029,14,11.88,0.11545454545454545,1,Personal
15643,SME,602,56,Other,247000.0,4861003,54,11.96,0.16763636363636364,0,Working Capital
15644,Consumer,693,50,Nairobi,147000.0,80606,13,12.14,0.12136363636363634,1,Emergency
15645,Consumer,334,63,Other,44000.0,51515,19,19.32,0.28454545454545455,1,Personal
15646,Consumer,671,51,Nakuru,123000.0,137068,13,12.58,0.13136363636363635,0,Business
15647,SME,661,46,Kisumu,189000.0,2592184,17,10.78,0.15154545454545454,1,Expansion
15648,Consumer,682,21,Kisumu,20000.0,199954,11,12.36,0.12636363636363634,0,Emergency
15649,Consumer,750,54,Nakuru,135000.0,79825,20,11.0,0.09545454545454543,0,Education
15650,Consumer,493,33,Other,30000.0,107905,12,16.14,0.21227272727272728,0,Education
15651,Consumer,413,46,Nairobi,143000.0,66016,17,17.740000000000002,0.24863636363636363,0,Emergency
15652,SME,381,61,Other,485000.0,2796238,58,16.38,0.2279090909090909,1,Expansion
15653,Consumer,740,21,Other,54000.0,66929,9,11.2,0.09999999999999998,0,Personal
15654,SME,489,34,Other,333000.0,2654284,51,14.219999999999999,0.19845454545454547,1,Expansion
15655,SME,671,70,Other,144000.0,4165626,34,10.58,0.14881818181818182,0,Expansion
15656,SME,772,30,Nakuru,272000.0,3474130,19,8.56,0.12127272727272728,0,Inventory
15657,Consumer,585,60,Nakuru,86000.0,157713,23,14.3,0.17045454545454544,0,Business
15658,Consumer,442,49,Other,43000.0,97523,6,17.16,0.23545454545454544,0,Medical
15659,Consumer,799,37,Nakuru,24000.0,62261,12,10.02,0.07318181818181818,0,Personal
15660,Consumer,555,65,Kisumu,95000.0,138470,17,14.9,0.18409090909090908,0,Business
15661,Consumer,599,55,Other,78000.0,8078,10,14.02,0.1640909090909091,0,Personal
15662,Consumer,455,39,Other,149000.0,159929,9,16.9,0.22954545454545455,0,Business
15663,Consumer,361,39,Other,112000.0,34418,7,18.78,0.2722727272727273,0,Education
15664,Consumer,672,55,Kisumu,62000.0,53570,13,12.56,0.1309090909090909,0,Education
15665,Consumer,655,51,Other,127000.0,143043,21,12.9,0.1386363636363636,0,Personal
15666,Consumer,422,35,Other,133000.0,174365,13,17.56,0.24454545454545454,0,Emergency
15667,SME,777,68,Kisumu,430000.0,4434354,19,8.46,0.11990909090909091,1,Inventory
15668,Consumer,402,60,Nairobi,125000.0,194419,21,17.96,0.2536363636363636,0,Medical
15669,Consumer,688,35,Other,83000.0,171305,10,12.24,0.12363636363636363,1,Business
15670,Consumer,750,61,Nairobi,92000.0,68810,22,11.0,0.09545454545454543,0,Business
15671,Consumer,535,34,Nakuru,124000.0,8991,11,15.3,0.19318181818181818,0,Personal
15672,Consumer,635,48,Other,22000.0,145483,21,13.3,0.1477272727272727,0,Personal
15673,SME,809,30,Other,382000.0,3508800,12,7.82,0.11118181818181819,1,Working Capital
15674,Consumer,302,52,Other,46000.0,178134,8,19.96,0.2990909090909091,1,Medical
15675,Consumer,610,36,Other,69000.0,140397,15,13.8,0.1590909090909091,0,Medical
15676,Consumer,661,37,Nakuru,15000.0,30139,15,12.78,0.1359090909090909,0,Personal
15677,Consumer,315,46,Machakos,34000.0,168612,18,19.7,0.29318181818181815,1,Medical
15678,Consumer,385,30,Kisumu,70000.0,114344,20,18.3,0.26136363636363635,1,Education
15679,SME,343,50,Other,194000.0,4419520,51,17.14,0.23827272727272727,0,Inventory
15680,Consumer,849,22,Other,97000.0,134512,18,9.02,0.050454545454545446,0,Personal
15681,Consumer,609,38,Nairobi,37000.0,60399,19,13.82,0.15954545454545455,0,Personal
15682,Consumer,500,45,Nairobi,47000.0,97941,8,16.0,0.20909090909090908,0,Emergency
15683,Consumer,343,59,Nairobi,67000.0,57954,11,19.14,0.28045454545454546,0,Business
15684,Consumer,478,19,Other,130000.0,20128,12,16.44,0.2190909090909091,0,Medical
15685,Consumer,545,48,Kisumu,50000.0,132202,9,15.1,0.18863636363636363,0,Personal
15686,Consumer,535,25,Nairobi,54000.0,147670,14,15.3,0.19318181818181818,1,Emergency
15687,Consumer,422,57,Kisumu,125000.0,87222,20,17.56,0.24454545454545454,0,Personal
15688,Consumer,799,18,Nairobi,14000.0,125921,8,10.02,0.07318181818181818,0,Emergency
15689,Consumer,320,63,Mombasa,137000.0,188166,18,19.6,0.2909090909090909,0,Emergency
15690,Consumer,648,35,Mombasa,24000.0,22782,16,13.04,0.14181818181818182,1,Medical
15691,Consumer,671,62,Machakos,108000.0,111259,18,12.58,0.13136363636363635,0,Medical
15692,SME,420,62,Nairobi,109000.0,3628514,17,15.6,0.21727272727272728,1,Expansion
15693,Consumer,798,23,Other,95000.0,40074,18,10.04,0.07363636363636364,0,Business
15694,SME,302,66,Other,139000.0,3765282,53,17.96,0.24945454545454546,0,Equipment
15695,SME,829,70,Kisumu,66000.0,2823646,24,7.42,0.10572727272727273,0,Expansion
15696,Consumer,500,52,Other,130000.0,61714,24,16.0,0.20909090909090908,1,Education
15697,SME,667,57,Other,215000.0,3565518,58,10.66,0.14990909090909094,0,Working Capital
15698,Consumer,517,56,Nairobi,62000.0,168422,17,15.66,0.20136363636363636,0,Emergency
15699,Consumer,460,47,Nairobi,26000.0,151173,20,16.8,0.22727272727272727,1,Medical
15700,Consumer,709,38,Nakuru,60000.0,62001,17,11.82,0.11409090909090908,1,Education
15701,Consumer,429,33,Other,122000.0,150731,10,17.42,0.24136363636363634,0,Business
15702,Consumer,726,42,Other,125000.0,70717,15,11.48,0.10636363636363635,0,Emergency
15703,Consumer,473,58,Nakuru,136000.0,64719,24,16.54,0.22136363636363635,1,Medical
15704,Consumer,723,34,Machakos,126000.0,123893,13,11.54,0.10772727272727273,0,Emergency
15705,Consumer,745,43,Other,143000.0,83652,11,11.1,0.09772727272727272,1,Medical
15706,Consumer,320,20,Other,50000.0,26653,15,19.6,0.2909090909090909,1,Emergency
15707,Consumer,529,27,Nairobi,43000.0,116317,12,15.42,0.1959090909090909,0,Business
15708,Consumer,599,40,Nairobi,81000.0,63345,17,14.02,0.1640909090909091,1,Business
15709,Consumer,516,44,Nairobi,26000.0,77576,15,15.68,0.2018181818181818,0,Business
15710,SME,432,27,Other,160000.0,3555967,28,15.36,0.214,0,Equipment
15711,Consumer,447,56,Nairobi,72000.0,19222,17,17.06,0.23318181818181816,0,Medical
15712,SME,493,69,Other,202000.0,3775577,43,14.14,0.19736363636363635,0,Inventory
15713,Consumer,651,38,Other,75000.0,77784,12,12.98,0.14045454545454544,1,Education
15714,Consumer,541,47,Other,13000.0,8993,9,15.18,0.19045454545454543,1,Education
15715,SME,798,46,Mombasa,265000.0,3981402,17,8.04,0.11418181818181819,0,Equipment
15716,Consumer,827,35,Nairobi,77000.0,161281,24,9.46,0.060454545454545455,0,Emergency
15717,SME,829,29,Mombasa,131000.0,1761950,49,7.42,0.10572727272727273,0,Expansion
15718,SME,324,62,Other,158000.0,4347511,12,17.52,0.24345454545454545,0,Inventory
15719,SME,582,70,Nakuru,419000.0,3410387,40,12.36,0.1730909090909091,0,Expansion
15720,Consumer,774,37,Kisumu,44000.0,149034,17,10.52,0.08454545454545453,0,Emergency
15721,Consumer,567,56,Nakuru,78000.0,16459,8,14.66,0.17863636363636362,0,Emergency
15722,Consumer,344,29,Other,133000.0,132775,13,19.12,0.27999999999999997,0,Personal
15723,Consumer,477,52,Kisumu,27000.0,143353,7,16.46,0.21954545454545454,0,Education
15724,SME,582,52,Other,424000.0,351220,59,12.36,0.1730909090909091,0,Working Capital
15725,SME,808,63,Mombasa,128000.0,1962194,18,7.84,0.11145454545454547,0,Expansion
15726,Consumer,676,52,Other,42000.0,111234,8,12.48,0.1290909090909091,0,Personal
15727,Consumer,350,38,Mombasa,123000.0,138214,14,19.0,0.2772727272727273,0,Personal
15728,SME,349,29,Nakuru,70000.0,3155229,13,17.02,0.23663636363636364,1,Inventory
15729,Consumer,545,47,Other,142000.0,167846,13,15.1,0.18863636363636363,1,Business
15730,Consumer,727,47,Nairobi,140000.0,166370,8,11.46,0.1059090909090909,0,Education
15731,Consumer,446,37,Nairobi,28000.0,39602,19,17.08,0.23363636363636364,1,Medical
15732,Consumer,342,19,Mombasa,16000.0,89879,6,19.16,0.2809090909090909,0,Personal
15733,SME,555,67,Machakos,498000.0,4620160,55,12.9,0.18045454545454548,0,Inventory
15734,SME,530,54,Other,323000.0,1469523,42,13.4,0.18727272727272729,0,Inventory
15735,Consumer,778,60,Other,31000.0,146429,6,10.44,0.0827272727272727,1,Business
15736,Consumer,563,54,Other,110000.0,11174,12,14.74,0.18045454545454542,0,Medical
15737,SME,522,52,Nairobi,129000.0,1349671,29,13.56,0.18945454545454546,0,Working Capital
15738,Consumer,402,21,Nakuru,147000.0,49535,14,17.96,0.2536363636363636,1,Business
15739,SME,605,66,Other,286000.0,4395846,55,11.9,0.1668181818181818,1,Inventory
15740,SME,318,70,Nairobi,262000.0,3789399,16,17.64,0.24509090909090908,0,Equipment
15741,Consumer,325,65,Nairobi,120000.0,37134,24,19.5,0.28863636363636364,0,Emergency
15742,Consumer,417,28,Other,130000.0,104608,10,17.66,0.2468181818181818,0,Personal
15743,Consumer,396,34,Other,126000.0,132438,11,18.08,0.25636363636363635,0,Personal
15744,SME,377,28,Nakuru,206000.0,1487917,55,16.46,0.229,1,Inventory
15745,SME,736,57,Nairobi,115000.0,2808273,26,9.28,0.1310909090909091,0,Expansion
15746,Consumer,601,37,Mombasa,97000.0,39461,23,13.98,0.16318181818181818,0,Emergency
15747,Consumer,356,47,Nakuru,109000.0,45149,16,18.88,0.27454545454545454,0,Education
15748,Consumer,675,25,Nairobi,33000.0,155691,15,12.5,0.12954545454545455,0,Business
15749,SME,347,52,Kisumu,499000.0,1775588,47,17.06,0.2371818181818182,0,Inventory
15750,Consumer,645,45,Other,14000.0,128971,17,13.1,0.14318181818181816,0,Business
15751,Consumer,778,27,Nairobi,29000.0,16873,6,10.44,0.0827272727272727,0,Emergency
15752,Consumer,352,21,Machakos,24000.0,178725,9,18.96,0.27636363636363637,0,Emergency
15753,Consumer,307,33,Nakuru,70000.0,192866,9,19.86,0.2968181818181818,0,Emergency
15754,SME,681,28,Mombasa,376000.0,3559050,13,10.38,0.1460909090909091,1,Working Capital
15755,Consumer,754,28,Nairobi,81000.0,164739,8,10.92,0.09363636363636363,0,Medical
15756,Consumer,842,51,Other,65000.0,48173,15,9.16,0.05363636363636362,0,Business
15757,Consumer,584,18,Other,59000.0,90835,14,14.32,0.1709090909090909,1,Education
15758,Consumer,414,27,Other,113000.0,66101,17,17.72,0.24818181818181817,0,Personal
15759,SME,736,58,Nairobi,353000.0,422460,44,9.28,0.1310909090909091,0,Inventory
15760,SME,772,63,Other,418000.0,2571464,28,8.56,0.12127272727272728,1,Equipment
15761,SME,736,52,Other,459000.0,2138181,12,9.28,0.1310909090909091,0,Expansion
15762,Consumer,492,26,Nairobi,31000.0,131086,24,16.16,0.2127272727272727,0,Emergency
15763,Consumer,657,51,Nairobi,88000.0,137211,9,12.86,0.13772727272727273,0,Education
15764,Consumer,847,38,Mombasa,56000.0,73959,12,9.06,0.05136363636363636,0,Medical
15765,Consumer,564,42,Other,130000.0,168654,10,14.72,0.18,0,Emergency
15766,Consumer,587,54,Nairobi,57000.0,121524,19,14.26,0.16954545454545453,0,Education
15767,SME,766,40,Other,432000.0,4984143,41,8.68,0.12290909090909091,0,Equipment
15768,Consumer,301,35,Other,132000.0,77090,11,19.98,0.29954545454545456,0,Business
15769,SME,422,54,Nakuru,117000.0,2152404,51,15.559999999999999,0.2167272727272727,1,Working Capital
15770,Consumer,613,58,Other,56000.0,79590,11,13.74,0.15772727272727272,0,Education
15771,Consumer,327,37,Nairobi,78000.0,81957,17,19.46,0.2877272727272727,0,Medical
15772,Consumer,600,34,Nairobi,43000.0,6257,21,14.0,0.16363636363636364,0,Education
15773,Consumer,796,59,Nakuru,22000.0,27387,17,10.08,0.07454545454545453,0,Education
15774,Consumer,706,41,Mombasa,86000.0,82743,9,11.88,0.11545454545454545,0,Medical
15775,Consumer,695,24,Nairobi,126000.0,100122,20,12.1,0.12045454545454545,0,Medical
15776,Consumer,652,44,Kisumu,96000.0,91590,20,12.96,0.13999999999999999,0,Education
15777,Consumer,763,65,Other,71000.0,10287,20,10.74,0.08954545454545454,0,Business
15778,Consumer,630,49,Machakos,96000.0,198575,6,13.4,0.15,0,Personal
15779,Consumer,740,31,Other,123000.0,120705,12,11.2,0.09999999999999998,0,Medical
15780,Consumer,576,47,Other,63000.0,11322,16,14.48,0.17454545454545453,0,Business
15781,Consumer,666,64,Other,61000.0,118744,13,12.68,0.13363636363636364,0,Education
15782,SME,323,46,Other,405000.0,4226941,14,17.54,0.24372727272727274,0,Expansion
15783,Consumer,621,62,Other,12000.0,13534,23,13.58,0.15409090909090908,0,Medical
15784,SME,749,58,Nairobi,389000.0,4389816,46,9.02,0.12754545454545455,0,Equipment
15785,SME,301,64,Nairobi,254000.0,2679794,50,17.98,0.24972727272727271,1,Inventory
15786,Consumer,314,27,Other,67000.0,71069,22,19.72,0.29363636363636364,0,Education
15787,Consumer,442,63,Machakos,70000.0,128930,13,17.16,0.23545454545454544,0,Medical
15788,Consumer,575,35,Nairobi,144000.0,104073,20,14.5,0.175,0,Personal
15789,Consumer,590,29,Nakuru,74000.0,143178,6,14.2,0.16818181818181818,0,Business
15790,Consumer,687,49,Mombasa,112000.0,119762,23,12.26,0.12409090909090909,0,Medical
15791,SME,554,44,Other,286000.0,3818437,15,12.92,0.18072727272727274,0,Inventory
15792,SME,638,48,Other,99000.0,4226468,57,11.24,0.15781818181818183,1,Equipment
15793,Consumer,400,49,Other,73000.0,90612,15,18.0,0.2545454545454545,0,Personal
15794,SME,610,40,Other,356000.0,3947427,42,11.8,0.16545454545454547,1,Inventory
15795,Consumer,431,59,Other,11000.0,90257,7,17.38,0.24045454545454545,0,Business
